"Fa","Fb","Foil","Fshear","K","Nca","Sa","Sb","Sc","U:0","U:1","U:2","Ua:0","Ua:1","Ua:2","Ub:0","Ub:1","Ub:2","Uc:0","Uc:1","Uc:2","eps","kra","krb","krc","p","phi","phia","phib","phic","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.28941e+04,nan,nan,nan,nan,1,2.67910e+00,2.67910e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.28093e+04,nan,nan,nan,nan,1,2.68277e+00,2.68277e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.27245e+04,nan,nan,nan,nan,1,2.68644e+00,2.68644e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.26398e+04,nan,nan,nan,nan,1,2.69011e+00,2.69011e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.25550e+04,nan,nan,nan,nan,1,2.69378e+00,2.69378e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.24702e+04,nan,nan,nan,nan,1,2.69745e+00,2.69745e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.23854e+04,nan,nan,nan,nan,1,2.70112e+00,2.70112e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.23006e+04,nan,nan,nan,nan,1,2.70479e+00,2.70479e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.22158e+04,nan,nan,nan,nan,1,2.70846e+00,2.70846e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.21310e+04,nan,nan,nan,nan,1,2.71213e+00,2.71213e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.20462e+04,nan,nan,nan,nan,1,2.71580e+00,2.71580e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.19614e+04,nan,nan,nan,nan,1,2.71947e+00,2.71947e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.18766e+04,nan,nan,nan,nan,1,2.72314e+00,2.72314e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.17918e+04,nan,nan,nan,nan,1,2.72681e+00,2.72681e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.17070e+04,nan,nan,nan,nan,1,2.73048e+00,2.73048e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.16222e+04,nan,nan,nan,nan,1,2.73415e+00,2.73415e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.15374e+04,nan,nan,nan,nan,1,2.73782e+00,2.73782e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.14526e+04,nan,nan,nan,nan,1,2.74149e+00,2.74149e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.13679e+04,nan,nan,nan,nan,1,2.74516e+00,2.74516e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.12831e+04,nan,nan,nan,nan,1,2.74883e+00,2.74883e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.11983e+04,nan,nan,nan,nan,1,2.75250e+00,2.75250e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.11135e+04,nan,nan,nan,nan,1,2.75617e+00,2.75617e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.10287e+04,nan,nan,nan,nan,1,2.75984e+00,2.75984e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.09439e+04,nan,nan,nan,nan,1,2.76351e+00,2.76351e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.08591e+04,nan,nan,nan,nan,1,2.76718e+00,2.76718e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.07743e+04,nan,nan,nan,nan,1,2.77085e+00,2.77085e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.06895e+04,nan,nan,nan,nan,1,2.77452e+00,2.77452e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.06047e+04,nan,nan,nan,nan,1,2.77819e+00,2.77819e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.05199e+04,nan,nan,nan,nan,1,2.78186e+00,2.78186e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.04351e+04,nan,nan,nan,nan,1,2.78553e+00,2.78553e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.03503e+04,nan,nan,nan,nan,1,2.78920e+00,2.78920e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.02655e+04,nan,nan,nan,nan,1,2.79287e+00,2.79287e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.01808e+04,nan,nan,nan,nan,1,2.79654e+00,2.79654e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.00960e+04,nan,nan,nan,nan,1,2.80021e+00,2.80021e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,2.00112e+04,nan,nan,nan,nan,1,2.80388e+00,2.80388e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.99264e+04,nan,nan,nan,nan,1,2.80755e+00,2.80755e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.98416e+04,nan,nan,nan,nan,1,2.81122e+00,2.81122e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.97568e+04,nan,nan,nan,nan,1,2.81489e+00,2.81489e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.96720e+04,nan,nan,nan,nan,1,2.81856e+00,2.81856e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.95872e+04,nan,nan,nan,nan,1,2.82223e+00,2.82223e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.95024e+04,nan,nan,nan,nan,1,2.82590e+00,2.82590e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.94176e+04,nan,nan,nan,nan,1,2.82957e+00,2.82957e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.93328e+04,nan,nan,nan,nan,1,2.83324e+00,2.83324e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.92480e+04,nan,nan,nan,nan,1,2.83691e+00,2.83691e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.91632e+04,nan,nan,nan,nan,1,2.84058e+00,2.84058e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.90784e+04,nan,nan,nan,nan,1,2.84425e+00,2.84425e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.89937e+04,nan,nan,nan,nan,1,2.84792e+00,2.84792e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.89089e+04,nan,nan,nan,nan,1,2.85159e+00,2.85159e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.88241e+04,nan,nan,nan,nan,1,2.85526e+00,2.85526e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.87393e+04,nan,nan,nan,nan,1,2.85893e+00,2.85893e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.86545e+04,nan,nan,nan,nan,1,2.86260e+00,2.86260e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.85697e+04,nan,nan,nan,nan,1,2.86627e+00,2.86627e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.84849e+04,nan,nan,nan,nan,1,2.86994e+00,2.86994e+00,5.00000e-03,5.00000e-03
0.00000e+00,9.83422e-01,1.66375e-01,1.00000e+00,1.00000e-12,7.00133e-07,0.00000e+00,7.20000e-01,2.80000e-01,1.41110e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.38771e-05,0.00000e+00,0.00000e+00,2.33932e-07,0.00000e+00,0.00000e+00,2.50000e-01,0.00000e+00,6.00625e-01,5.06250e-02,1.84001e+04,nan,nan,nan,nan,1,2.87361e+00,2.87361e+00,5.00000e-03,5.00000e-03
